real_id,virtual_id,timestamp,delta_time,behavior,initial_balance,activity_type,granted,amount,balance,initial_country,location,device,network,agent_type,is_fraud
31,31,2025-02-25 12:21:07,0 days 01:46:35,legitimate,21281.541,Pay Bills,True,-81.43233,21200.107,USA,USA,iPhone,Mobile Network,static,0
32,32,2025-02-25 08:46:28,0 days 01:28:35,legitimate,13670.275,Pay Bills,True,-34.587658,13635.6875,France,France,iPhone,Public WiFi,traveler,0
33,33,2025-02-25 09:42:03,0 days 02:07:46,legitimate,74974.04,Pay Bills,True,-421.60165,74552.44,France,Japan,iPhone,Home WiFi,traveler,0
34,34,2025-02-25 17:59:17,0 days 02:59:22,legitimate,24859.58,Transfer Funds,True,-2587.073,22272.506,USA,USA,iPhone,Public WiFi,static,0
35,35,2025-02-25 11:47:05,0 days 00:12:20,legitimate,44694.266,Make Purchase,True,-46.838646,44647.43,France,Germany,Windows Laptop,Mobile Network,traveler,0
36,36,2025-02-25 09:42:04,0 days 00:31:11,legitimate,24492.562,Review activityments,True,0.0,24492.562,China,Germany,Linux PC,Home WiFi,traveler,0
37,37,2025-02-25 14:08:19,0 days 02:17:18,legitimate,46599.88,Deposit Funds,True,176.42435,46776.305,UK,France,Android,Public WiFi,traveler,0
38,38,2025-02-25 16:47:35,0 days 01:15:28,legitimate,40559.832,Pay Bills,True,-14.721188,40545.11,China,China,Linux PC,Mobile Network,static,0
39,39,2025-02-25 10:52:54,0 days 00:29:11,legitimate,94816.59,Transfer Funds,True,-239.58969,94577.01,Japan,France,Windows Laptop,Corporate Network,static,0
0,0,2025-02-25 19:04:55,0 days 01:45:46,legitimate,18928.87,Transfer Funds,True,-375.05606,18553.812,China,China,Android,Home WiFi,traveler,0
1,1,2025-02-25 16:43:16,0 days 00:25:57,legitimate,60439.89,Pay Bills,True,-383.7363,60056.152,USA,USA,Windows Laptop,Corporate Network,static,0
2,2,2025-02-25 16:56:03,0 days 01:00:45,legitimate,47182.43,Deposit Funds,True,114.482155,47296.91,Japan,Japan,iPhone,Home WiFi,static,0
3,3,2025-02-25 13:52:38,0 days 00:30:39,legitimate,83631.19,Pay Bills,True,-201.28453,83429.91,China,China,Android,Public WiFi,static,0
4,4,2025-02-25 18:17:19,0 days 02:05:15,legitimate,46061.36,Make Purchase,True,-202.5792,45858.78,Germany,Germany,Windows Laptop,Public WiFi,static,0
5,5,2025-02-25 21:25:33,0 days 01:55:58,legitimate,58207.805,Review activityments,True,0.0,58207.805,USA,USA,Android,Home WiFi,static,0
6,6,2025-02-25 18:04:15,0 days 00:07:39,legitimate,56465.684,Make Purchase,True,-266.86346,56198.82,USA,USA,iPhone,Home WiFi,static,0
7,7,2025-02-25 22:19:41,0 days 01:45:55,legitimate,87009.875,Review activityments,True,0.0,87009.875,Japan,UK,Windows Laptop,Public WiFi,traveler,0
8,8,2025-02-25 09:37:06,0 days 02:08:19,legitimate,65978.06,Make Purchase,True,-121.250336,65856.81,France,France,MacBook,Home WiFi,static,0
9,9,2025-02-25 15:34:29,0 days 02:11:27,legitimate,25525.412,Pay Bills,True,-99.74354,25425.668,China,UK,iPhone,Home WiFi,static,0
11,11,2025-02-25 20:01:55,0 days 02:34:45,legitimate,71843.05,Pay Bills,True,-109.84605,71733.2,UK,UK,Windows Laptop,Home WiFi,static,0
12,12,2025-02-25 19:40:45,0 days 01:13:34,legitimate,59082.08,Pay Bills,True,-671.12616,58410.953,China,China,Android,Home WiFi,static,0
13,13,2025-02-25 15:50:36,0 days 01:53:08,legitimate,87806.02,Review activityments,True,0.0,87806.02,Japan,Japan,iPhone,Mobile Network,static,0
14,14,2025-02-25 19:04:45,0 days 02:47:58,legitimate,3118.071,Transfer Funds,True,-1216.6433,1901.4277,Japan,UK,Windows Laptop,Public WiFi,traveler,0
15,15,2025-02-25 18:16:34,0 days 02:48:27,legitimate,93876.83,Make Purchase,True,-340.08548,93536.75,France,France,MacBook,Home WiFi,static,0
16,16,2025-02-25 14:27:58,0 days 00:01:31,legitimate,81223.91,Pay Bills,True,-182.49991,81041.41,UK,France,Windows Laptop,Corporate Network,static,0
17,17,2025-02-26 01:34:24,0 days 02:29:41,legitimate,43084.914,Apply for Credit Card,True,0.0,43084.914,USA,USA,iPhone,Mobile Network,traveler,0
19,19,2025-02-25 19:11:37,0 days 02:18:07,legitimate,45938.496,Pay Bills,True,-74.589134,45863.91,Japan,Germany,Windows Laptop,Mobile Network,traveler,0
20,20,2025-02-25 13:07:23,0 days 01:11:43,legitimate,70369.19,Pay Bills,True,-62.495037,70306.695,Japan,Japan,Android,Mobile Network,static,0
21,21,2025-02-25 15:24:12,0 days 01:54:00,legitimate,77731.484,Make Purchase,True,-99.74354,77631.74,France,France,Linux PC,Public WiFi,static,0
22,22,2025-02-24 19:47:32,0 days 00:10:55,card_skimming,8162.7725,POS Purchase,True,-2479.684,5683.088,Japan,Switzerland,iPhone,Public WiFi,static,1
23,23,2025-02-25 14:46:10,0 days 00:38:59,legitimate,80820.734,Make Purchase,True,-157.5928,80663.14,Germany,Germany,Windows Laptop,Corporate Network,static,0
24,24,2025-02-25 21:03:44,0 days 02:40:55,legitimate,16225.406,Make Purchase,True,-61.676777,16163.7295,France,USA,Windows Laptop,Mobile Network,static,0
25,25,2025-02-25 18:06:24,0 days 00:45:27,legitimate,36602.723,Transfer Funds,True,-565.7079,36037.016,USA,France,iPhone,Home WiFi,traveler,0
27,27,2025-02-25 16:55:10,0 days 02:40:07,legitimate,61752.973,Transfer Funds,True,-1176.008,60576.965,China,USA,Linux PC,Mobile Network,static,0
28,28,2025-02-25 16:19:29,0 days 02:08:58,legitimate,73830.25,Transfer Funds,True,-81.46573,73748.79,USA,USA,iPhone,Public WiFi,static,0
29,29,2025-02-25 18:29:40,0 days 01:26:09,legitimate,60411.047,Transfer Funds,True,-15.644082,60395.402,USA,UK,MacBook,Corporate Network,traveler,0
30,1,2025-02-25 16:59:28,0 days 00:16:12,identity_theft,60056.152,Suspicious Login,True,0.0,60056.152,USA,France,iPhone,Public WiFi,static,1
31,31,2025-02-25 13:17:52,0 days 00:56:45,legitimate,21200.107,Pay Bills,True,-319.42834,20880.68,USA,USA,iPhone,Home WiFi,static,0
32,32,2025-02-25 11:03:49,0 days 02:17:21,legitimate,13635.6875,Pay Bills,True,-480.33115,13155.356,France,USA,Android,Home WiFi,traveler,0
33,33,2025-02-25 11:12:10,0 days 01:30:07,legitimate,74552.44,Deposit Funds,True,256.9892,74809.42,France,Japan,iPhone,Home WiFi,traveler,0
34,34,2025-02-25 20:54:57,0 days 02:55:40,legitimate,22272.506,Make Purchase,True,-89.97196,22182.535,USA,USA,Android,Public WiFi,static,0
35,35,2025-02-25 13:52:36,0 days 02:05:31,legitimate,44647.43,Make Purchase,True,-21.015535,44626.414,France,France,Android,Public WiFi,traveler,0
36,36,2025-02-25 10:04:56,0 days 00:22:52,legitimate,24492.562,Review activityments,True,0.0,24492.562,China,USA,MacBook,Home WiFi,traveler,0
37,37,2025-02-25 15:30:33,0 days 01:22:14,legitimate,46776.305,Deposit Funds,True,124.77413,46901.08,UK,UK,Android,Mobile Network,traveler,0
38,38,2025-02-25 19:29:15,0 days 02:41:40,legitimate,40545.11,Transfer Funds,True,-183.48389,40361.625,China,China,iPhone,Home WiFi,static,0
39,39,2025-02-25 11:46:53,0 days 00:53:59,legitimate,94577.01,Make Purchase,True,-1044.6506,93532.36,Japan,Japan,Linux PC,Home WiFi,static,0
0,0,2025-02-25 20:59:07,0 days 01:54:12,legitimate,18553.812,Make Purchase,True,-405.5608,18148.252,China,UK,iPhone,Corporate Network,traveler,0
1,1,2025-02-25 18:50:28,0 days 01:51:00,legitimate,60056.152,Pay Bills,True,-335.98755,59720.164,USA,France,iPad,Corporate Network,static,0
2,2,2025-02-25 19:53:05,0 days 02:57:02,legitimate,47296.91,Transfer Funds,True,-155.14154,47141.77,Japan,Japan,Windows Laptop,Mobile Network,static,0
3,3,2025-02-25 14:15:23,0 days 00:22:45,legitimate,83429.91,Make Purchase,True,-472.75198,82957.16,China,China,MacBook,Home WiFi,static,0
4,4,2025-02-25 19:38:29,0 days 01:21:10,legitimate,45858.78,Pay Bills,True,-29.066233,45829.715,Germany,Germany,iPhone,Home WiFi,static,0
5,5,2025-02-25 21:49:33,0 days 00:24:00,legitimate,58207.805,Deposit Funds,True,892.98676,59100.793,USA,USA,MacBook,Public WiFi,static,0
6,6,2025-02-25 18:22:28,0 days 00:18:13,legitimate,56198.82,Make Purchase,True,-190.74774,56008.07,USA,USA,MacBook,Corporate Network,static,0
7,7,2025-02-25 23:17:19,0 days 00:57:38,legitimate,87009.875,Pay Bills,True,-699.0923,86310.78,Japan,USA,Windows Laptop,Mobile Network,traveler,0
8,8,2025-02-25 09:51:55,0 days 00:14:49,legitimate,65856.81,Make Purchase,True,-548.5067,65308.305,France,UK,iPhone,Public WiFi,static,0
9,9,2025-02-25 17:15:39,0 days 01:41:10,legitimate,25425.668,Deposit Funds,True,365.7926,25791.46,China,China,iPhone,Home WiFi,static,0
11,11,2025-02-25 21:07:53,0 days 01:05:58,legitimate,71733.2,Pay Bills,True,-113.47682,71619.73,UK,UK,Android,Home WiFi,static,0
12,12,2025-02-25 21:39:42,0 days 01:58:57,legitimate,58410.953,Apply for Credit Card,True,0.0,58410.953,China,China,iPhone,Home WiFi,static,0
13,13,2025-02-25 17:10:24,0 days 01:19:48,legitimate,87806.02,Make Purchase,True,-92.59589,87713.43,Japan,UK,Android,Mobile Network,static,0
14,14,2025-02-25 20:30:28,0 days 01:25:43,legitimate,1901.4277,Make Purchase,True,-192.31683,1709.1108,Japan,Japan,Linux PC,Home WiFi,traveler,0
15,15,2025-02-25 21:06:59,0 days 02:50:25,legitimate,93536.75,Make Purchase,True,-68.64591,93468.1,France,France,iPhone,Home WiFi,static,0
16,16,2025-02-25 14:57:30,0 days 00:29:32,legitimate,81041.41,Transfer Funds,True,-175.9362,80865.47,UK,UK,Android,Public WiFi,static,0
17,17,2025-02-26 01:34:44,0 days 00:00:20,legitimate,43084.914,Apply for Credit Card,True,0.0,43084.914,USA,USA,Windows Laptop,Corporate Network,traveler,0
19,19,2025-02-25 20:09:31,0 days 00:57:54,legitimate,45863.91,Deposit Funds,True,124.34617,45988.254,Japan,Japan,Windows Laptop,Public WiFi,traveler,0
20,20,2025-02-25 14:59:45,0 days 01:52:22,legitimate,70306.695,Pay Bills,True,-763.431,69543.266,Japan,Japan,Android,Mobile Network,static,0
21,21,2025-02-25 16:06:21,0 days 00:42:09,legitimate,77631.74,Deposit Funds,True,92.7409,77724.484,France,France,Android,Home WiFi,static,0
22,22,2025-02-24 19:52:04,0 days 00:04:32,card_skimming,5683.088,POS Purchase,True,-4302.0483,1381.0398,Japan,Canada,iPhone,Home WiFi,static,1
23,23,2025-02-25 14:55:43,0 days 00:09:33,legitimate,80663.14,Pay Bills,True,-305.7624,80357.375,Germany,France,iPad,Corporate Network,static,0
24,24,2025-02-25 22:55:41,0 days 01:51:57,legitimate,16163.7295,Pay Bills,True,-33.04913,16130.681,France,UK,Android,Corporate Network,static,0
25,25,2025-02-25 18:08:50,0 days 00:02:26,legitimate,36037.016,Deposit Funds,True,607.7137,36644.73,USA,UK,iPad,Home WiFi,traveler,0
27,27,2025-02-25 19:13:58,0 days 02:18:48,legitimate,60576.965,Deposit Funds,True,180.93814,60757.902,China,China,Windows Laptop,Mobile Network,static,0
28,28,2025-02-25 17:18:17,0 days 00:58:48,legitimate,73748.79,Deposit Funds,True,73.40328,73822.19,USA,USA,iPhone,Home WiFi,static,0
29,29,2025-02-25 19:43:41,0 days 01:14:01,legitimate,60395.402,Transfer Funds,True,-482.4352,59912.965,USA,Germany,iPhone,Public WiFi,traveler,0
30,1,2025-02-25 19:04:20,0 days 00:13:52,identity_theft,59720.164,Suspicious Login,True,0.0,59720.164,USA,Singapore,Android,Home WiFi,static,1
31,31,2025-02-25 16:05:39,0 days 02:47:47,legitimate,20880.68,Pay Bills,True,-59.86461,20820.814,USA,USA,Windows Laptop,Mobile Network,static,0
32,32,2025-02-25 13:12:10,0 days 02:08:21,legitimate,13155.356,Transfer Funds,True,-203.67119,12951.685,France,Japan,Windows Laptop,Public WiFi,traveler,0
33,33,2025-02-25 11:49:09,0 days 00:36:59,legitimate,74809.42,Deposit Funds,True,737.17773,75546.6,France,Germany,MacBook,Home WiFi,traveler,0
34,34,2025-02-25 23:11:10,0 days 02:16:13,legitimate,22182.535,Transfer Funds,True,-68.20748,22114.326,USA,USA,Windows Laptop,Home WiFi,static,0
35,35,2025-02-25 15:41:21,0 days 01:48:45,legitimate,44626.414,Apply for Loan,True,0.0,44626.414,France,France,Android,Mobile Network,traveler,0
36,36,2025-02-25 12:34:33,0 days 02:29:37,legitimate,24492.562,Review activityments,True,0.0,24492.562,China,Germany,iPhone,Home WiFi,traveler,0
37,37,2025-02-25 17:07:24,0 days 01:36:51,legitimate,46901.08,Make Purchase,True,-50.4058,46850.67,UK,USA,Windows Laptop,Public WiFi,traveler,0
38,38,2025-02-25 20:25:02,0 days 00:55:47,legitimate,40361.625,Transfer Funds,True,-236.91196,40124.715,China,China,iPhone,Home WiFi,static,0
39,39,2025-02-25 12:31:42,0 days 00:44:49,legitimate,93532.36,Transfer Funds,True,-12.864542,93519.49,Japan,France,Android,Mobile Network,static,0
0,0,2025-02-25 23:56:06,0 days 02:56:59,legitimate,18148.252,Make Purchase,True,-45.67235,18102.58,China,Japan,iPhone,Mobile Network,traveler,0
1,1,2025-02-25 19:11:20,0 days 00:07:00,legitimate,59720.164,Pay Bills,True,-483.1023,59237.062,USA,France,iPhone,Public WiFi,static,0
2,2,2025-02-25 20:42:33,0 days 00:49:28,legitimate,47141.77,Transfer Funds,True,-140.3119,47001.457,Japan,Japan,Linux PC,Mobile Network,static,0
3,3,2025-02-25 14:16:13,0 days 00:00:50,legitimate,82957.16,Pay Bills,True,-878.4989,82078.66,China,China,iPhone,Mobile Network,static,0
4,4,2025-02-25 22:01:59,0 days 02:23:30,legitimate,45829.715,Apply for Credit Card,True,0.0,45829.715,Germany,Germany,Android,Home WiFi,static,0
5,5,2025-02-26 00:44:42,0 days 02:55:09,legitimate,59100.793,Apply for Loan,True,0.0,59100.793,USA,UK,iPhone,Home WiFi,static,0
6,6,2025-02-25 19:36:56,0 days 01:14:28,legitimate,56008.07,Pay Bills,True,-65.811035,55942.26,USA,USA,Windows Laptop,Public WiFi,static,0
7,7,2025-02-26 01:13:22,0 days 01:56:03,legitimate,86310.78,Pay Bills,True,-309.95776,86000.82,Japan,Japan,Windows Laptop,Mobile Network,traveler,0
8,8,2025-02-25 10:05:39,0 days 00:13:44,legitimate,65308.305,Deposit Funds,True,105.8661,65414.17,France,France,Android,Public WiFi,static,0
9,9,2025-02-25 19:47:07,0 days 02:31:28,legitimate,25791.46,Review activityments,True,0.0,25791.46,China,UK,Linux PC,Public WiFi,static,0
11,11,2025-02-25 22:41:38,0 days 01:33:45,legitimate,71619.73,Pay Bills,True,-181.27837,71438.445,UK,UK,iPhone,Home WiFi,static,0
12,12,2025-02-25 22:32:21,0 days 00:52:39,legitimate,58410.953,Pay Bills,True,-273.46967,58137.484,China,UK,MacBook,Home WiFi,static,0
13,13,2025-02-25 20:09:48,0 days 02:59:24,legitimate,87713.43,Make Purchase,True,-75.75311,87637.67,Japan,UK,iPhone,Home WiFi,static,0
14,14,2025-02-25 20:40:09,0 days 00:09:41,legitimate,1709.1108,Review activityments,True,0.0,1709.1108,Japan,Germany,Windows Laptop,Home WiFi,traveler,0
15,15,2025-02-25 23:21:46,0 days 02:14:47,legitimate,93468.1,Apply for Loan,True,0.0,93468.1,France,France,Android,Home WiFi,static,0
16,16,2025-02-25 16:52:48,0 days 01:55:18,legitimate,80865.47,Transfer Funds,True,-199.60071,80665.87,UK,UK,iPhone,Public WiFi,static,0
17,17,2025-02-26 03:00:11,0 days 01:25:27,legitimate,43084.914,Invest Money,True,-950.24097,42134.67,USA,UK,iPhone,Mobile Network,traveler,0
19,19,2025-02-25 21:55:14,0 days 01:45:43,legitimate,45988.254,Make Purchase,True,-83.966,45904.29,Japan,UK,iPhone,Mobile Network,traveler,0
20,20,2025-02-25 15:50:50,0 days 00:51:05,legitimate,69543.266,Pay Bills,True,-153.79059,69389.48,Japan,France,Android,Public WiFi,static,0
21,21,2025-02-25 18:50:02,0 days 02:43:41,legitimate,77724.484,Transfer Funds,True,-421.60165,77302.88,France,France,Android,Mobile Network,static,0
22,22,2025-02-24 20:05:14,0 days 00:13:10,card_skimming,1381.0398,Balance Check,True,0.0,1381.0398,Japan,Singapore,Windows Laptop,Home WiFi,static,1
23,23,2025-02-25 16:19:53,0 days 01:24:10,legitimate,80357.375,Pay Bills,True,-41.161285,80316.22,Germany,France,MacBook,Home WiFi,static,0
24,24,2025-02-26 00:43:51,0 days 01:48:10,legitimate,16130.681,Deposit Funds,True,114.35583,16245.036,France,UK,Android,Public WiFi,static,0
25,25,2025-02-25 20:12:48,0 days 02:03:58,legitimate,36644.73,Deposit Funds,True,460.08182,37104.812,USA,Japan,iPhone,Public WiFi,traveler,0
27,27,2025-02-25 19:30:56,0 days 00:16:58,legitimate,60757.902,Deposit Funds,True,58.250965,60816.156,China,China,Windows Laptop,Home WiFi,static,0
28,28,2025-02-25 17:59:21,0 days 00:41:04,legitimate,73822.19,Deposit Funds,True,240.31639,74062.51,USA,USA,MacBook,Corporate Network,static,0
29,29,2025-02-25 21:01:09,0 days 01:17:28,legitimate,59912.965,Make Purchase,True,-208.78305,59704.184,USA,France,MacBook,Home WiFi,traveler,0
30,1,2025-02-25 19:12:18,0 days 00:00:58,identity_theft,59237.062,Change Email,True,0.0,59237.062,USA,Cayman Islands,Windows Laptop,Public WiFi,static,1
31,31,2025-02-25 18:29:35,0 days 02:23:56,legitimate,20820.814,Pay Bills,True,-479.39478,20341.42,USA,USA,MacBook,Home WiFi,static,0
32,32,2025-02-25 15:22:28,0 days 02:10:18,legitimate,12951.685,Make Purchase,True,-101.67637,12850.009,France,Japan,MacBook,Corporate Network,traveler,0
33,33,2025-02-25 13:14:47,0 days 01:25:38,legitimate,75546.6,Transfer Funds,True,-74.93322,75471.67,France,France,iPhone,Public WiFi,traveler,0
34,34,2025-02-26 00:20:52,0 days 01:09:42,legitimate,22114.326,Make Purchase,True,-220.04913,21894.277,USA,USA,iPhone,Mobile Network,static,0
35,35,2025-02-25 17:41:51,0 days 02:00:30,legitimate,44626.414,Deposit Funds,True,131.90631,44758.32,France,France,iPhone,Public WiFi,traveler,0
36,36,2025-02-25 13:01:42,0 days 00:27:09,legitimate,24492.562,Transfer Funds,True,-299.1843,24193.379,China,USA,iPhone,Home WiFi,traveler,0
37,37,2025-02-25 17:38:48,0 days 00:31:24,legitimate,46850.67,Make Purchase,True,-51.773315,46798.9,UK,Germany,MacBook,Mobile Network,traveler,0
38,38,2025-02-25 21:18:47,0 days 00:53:45,legitimate,40124.715,Make Purchase,True,-378.19562,39746.52,China,China,iPhone,Public WiFi,static,0
39,39,2025-02-25 15:00:07,0 days 02:28:25,legitimate,93519.49,Transfer Funds,True,-256.9892,93262.5,Japan,France,iPhone,Mobile Network,static,0
0,0,2025-02-26 02:34:56,0 days 02:38:50,legitimate,18102.58,Pay Bills,True,-27.852488,18074.727,China,Japan,MacBook,Home WiFi,traveler,0
1,1,2025-02-25 21:19:52,0 days 02:07:34,legitimate,59237.062,Pay Bills,True,-23.373934,59213.688,USA,USA,iPhone,Home WiFi,static,0
2,2,2025-02-25 20:50:18,0 days 00:07:45,legitimate,47001.457,Transfer Funds,True,-51.85068,46949.605,Japan,Japan,MacBook,Home WiFi,static,0
3,3,2025-02-25 17:10:11,0 days 02:53:58,legitimate,82078.66,Deposit Funds,True,196.79753,82275.45,China,USA,Android,Mobile Network,static,0
4,4,2025-02-25 22:07:33,0 days 00:05:34,legitimate,45829.715,Transfer Funds,True,-197.58809,45632.125,Germany,Germany,Windows Laptop,Home WiFi,static,0
5,5,2025-02-26 00:57:58,0 days 00:13:16,legitimate,59100.793,Make Purchase,True,-156.55678,58944.234,USA,UK,Android,Public WiFi,static,0
6,6,2025-02-25 21:41:53,0 days 02:04:57,legitimate,55942.26,Make Purchase,True,-144.82329,55797.438,USA,USA,Android,Public WiFi,static,0
7,7,2025-02-26 02:59:01,0 days 01:45:39,legitimate,86000.82,Pay Bills,True,-859.1206,85141.7,Japan,France,MacBook,Public WiFi,traveler,0
8,8,2025-02-25 12:43:28,0 days 02:37:49,legitimate,65414.17,Deposit Funds,True,64.10792,65478.277,France,UK,MacBook,Mobile Network,static,0
9,9,2025-02-25 20:48:02,0 days 01:00:55,legitimate,25791.46,Close Account,True,0.0,25791.46,China,China,Android,Public WiFi,static,0
11,11,2025-02-25 23:14:05,0 days 00:32:27,legitimate,71438.445,Pay Bills,True,-463.51004,70974.94,UK,UK,iPad,Mobile Network,static,0
12,12,2025-02-26 01:15:53,0 days 02:43:32,legitimate,58137.484,Pay Bills,True,-38.564297,58098.918,China,UK,Android,Public WiFi,static,0
13,13,2025-02-25 21:56:08,0 days 01:46:20,legitimate,87637.67,Make Purchase,True,-198.82176,87438.85,Japan,USA,Windows Laptop,Home WiFi,static,0
14,14,2025-02-25 22:48:17,0 days 02:08:08,legitimate,1709.1108,Review activityments,True,0.0,1709.1108,Japan,UK,Windows Laptop,Mobile Network,traveler,0
15,15,2025-02-26 00:03:04,0 days 00:41:18,legitimate,93468.1,Make Purchase,True,-138.0355,93330.06,France,France,Linux PC,Mobile Network,static,0
16,16,2025-02-25 19:34:41,0 days 02:41:53,legitimate,80665.87,Pay Bills,True,-193.1093,80472.76,UK,USA,Windows Laptop,Public WiFi,static,0
17,17,2025-02-26 03:52:23,0 days 00:52:12,legitimate,42134.67,Make Purchase,True,-194.11441,41940.56,USA,Germany,Windows Laptop,Mobile Network,traveler,0
19,19,2025-02-25 22:16:39,0 days 00:21:25,legitimate,45904.29,Make Purchase,True,-411.50308,45492.785,Japan,Germany,iPhone,Public WiFi,traveler,0
20,20,2025-02-25 16:45:06,0 days 00:54:16,legitimate,69389.48,Pay Bills,True,-76.13296,69313.34,Japan,UK,iPhone,Home WiFi,static,0
21,21,2025-02-25 19:43:17,0 days 00:53:15,legitimate,77302.88,Make Purchase,True,-236.38095,77066.5,France,France,Android,Mobile Network,static,0
22,22,2025-02-24 20:09:45,0 days 00:04:31,card_skimming,1381.0398,Request New PIN,True,0.0,1381.0398,Japan,Switzerland,iPhone,Home WiFi,static,1
23,23,2025-02-25 18:46:04,0 days 02:26:11,legitimate,80316.22,Transfer Funds,True,-289.01355,80027.2,Germany,France,iPhone,Mobile Network,static,0
24,24,2025-02-26 01:55:39,0 days 01:11:48,legitimate,16245.036,Make Purchase,True,-223.22069,16021.815,France,USA,Android,Mobile Network,static,0
25,25,2025-02-25 21:06:59,0 days 00:54:11,legitimate,37104.812,Make Purchase,True,-147.5523,36957.258,USA,USA,Windows Laptop,Home WiFi,traveler,0
27,27,2025-02-25 19:44:04,0 days 00:13:08,legitimate,60816.156,Transfer Funds,True,-125.390816,60690.766,China,France,Android,Home WiFi,static,0
28,28,2025-02-25 19:49:47,0 days 01:50:26,legitimate,74062.51,Make Purchase,True,-45.34235,74017.164,USA,USA,Windows Laptop,Home WiFi,static,0
29,29,2025-02-25 23:05:30,0 days 02:04:21,legitimate,59704.184,Make Purchase,True,-125.10448,59579.08,USA,UK,Windows Laptop,Home WiFi,traveler,0
30,1,2025-02-25 21:27:07,0 days 00:07:15,identity_theft,59213.688,Change Email,True,0.0,59213.688,USA,Canada,Linux PC,Public WiFi,static,1
31,31,2025-02-25 20:41:16,0 days 02:11:41,legitimate,20341.42,Make Purchase,True,-282.4079,20059.012,USA,USA,iPad,Home WiFi,static,0
32,32,2025-02-25 17:48:58,0 days 02:26:30,legitimate,12850.009,Pay Bills,True,-610.3806,12239.628,France,France,iPad,Home WiFi,traveler,0
33,33,2025-02-25 14:43:36,0 days 01:28:49,legitimate,75471.67,Transfer Funds,True,-137.94376,75333.73,France,Germany,iPhone,Mobile Network,traveler,0
34,34,2025-02-26 01:53:12,0 days 01:32:20,legitimate,21894.277,Make Purchase,True,-35.449467,21858.828,USA,UK,Android,Public WiFi,static,0
35,35,2025-02-25 18:58:03,0 days 01:16:12,legitimate,44758.32,Deposit Funds,True,337.3247,45095.645,France,Japan,Windows Laptop,Mobile Network,traveler,0
36,36,2025-02-25 14:50:38,0 days 01:48:56,legitimate,24193.379,Transfer Funds,True,-36.35703,24157.021,China,France,Android,Public WiFi,traveler,0
37,37,2025-02-25 20:33:43,0 days 02:54:55,legitimate,46798.9,Deposit Funds,True,27.17422,46826.074,UK,Germany,iPad,Home WiFi,traveler,0
38,38,2025-02-26 00:04:23,0 days 02:45:36,legitimate,39746.52,Pay Bills,True,-242.00514,39504.51,China,China,Android,Public WiFi,static,0
39,39,2025-02-25 16:53:24,0 days 01:53:17,legitimate,93262.5,Make Purchase,True,-57.1818,93205.32,Japan,France,Linux PC,Mobile Network,static,0
0,0,2025-02-26 03:47:13,0 days 01:12:17,legitimate,18074.727,Pay Bills,True,-398.86948,17675.857,China,Germany,MacBook,Home WiFi,traveler,0
1,1,2025-02-25 23:29:21,0 days 02:02:14,legitimate,59213.688,Make Purchase,True,-222.75491,58990.934,USA,France,iPhone,Public WiFi,static,0
2,2,2025-02-25 21:43:13,0 days 00:52:55,legitimate,46949.605,Deposit Funds,True,50.479843,47000.086,Japan,Japan,Linux PC,Public WiFi,static,0
3,3,2025-02-25 17:33:52,0 days 00:23:41,legitimate,82275.45,Apply for Credit Card,True,0.0,82275.45,China,USA,iPhone,Public WiFi,static,0
4,4,2025-02-25 23:00:05,0 days 00:52:32,legitimate,45632.125,Pay Bills,True,-152.66646,45479.46,Germany,Germany,iPhone,Public WiFi,static,0
5,5,2025-02-26 01:51:36,0 days 00:53:38,legitimate,58944.234,Deposit Funds,True,69.15703,59013.39,USA,USA,Windows Laptop,Public WiFi,static,0
6,6,2025-02-25 21:54:18,0 days 00:12:25,legitimate,55797.438,Make Purchase,True,-807.99475,54989.44,USA,USA,iPhone,Corporate Network,static,0
7,7,2025-02-26 03:05:51,0 days 00:06:50,legitimate,85141.7,Pay Bills,True,-57.466015,85084.234,Japan,Germany,MacBook,Home WiFi,traveler,0
8,8,2025-02-25 13:36:51,0 days 00:53:23,legitimate,65478.277,Deposit Funds,True,80.34677,65558.625,France,UK,MacBook,Mobile Network,static,0
11,11,2025-02-26 00:20:02,0 days 01:05:57,legitimate,70974.94,Pay Bills,True,-104.28286,70870.66,UK,UK,Windows Laptop,Home WiFi,static,0
12,12,2025-02-26 03:54:51,0 days 02:38:58,legitimate,58098.918,Make Purchase,True,-222.5659,57876.35,China,UK,MacBook,Mobile Network,static,0
13,13,2025-02-25 22:17:43,0 days 00:21:35,legitimate,87438.85,Pay Bills,True,-172.3878,87266.47,Japan,Japan,MacBook,Home WiFi,static,0
14,14,2025-02-26 00:50:25,0 days 02:02:08,legitimate,1709.1108,Review activityments,True,0.0,1709.1108,Japan,France,MacBook,Public WiFi,traveler,0
15,15,2025-02-26 01:39:38,0 days 01:36:34,legitimate,93330.06,Transfer Funds,True,-155.60022,93174.46,France,France,Android,Home WiFi,static,0
16,16,2025-02-25 20:23:29,0 days 00:48:48,legitimate,80472.76,Make Purchase,True,-165.48604,80307.27,UK,USA,iPhone,Mobile Network,static,0
17,17,2025-02-26 05:32:41,0 days 01:40:18,legitimate,41940.56,Deposit Funds,True,114.43934,42054.996,USA,UK,iPhone,Public WiFi,traveler,0
19,19,2025-02-25 23:46:37,0 days 01:29:58,legitimate,45492.785,Pay Bills,True,-66.28935,45426.496,Japan,Japan,Windows Laptop,Home WiFi,traveler,0
