transaction_id,user_id,bank_timestamp,local_timestamp,location,ip_address,device_id,network_type,type,amount,account_id,balance_before,granted,balance_after,merchant_name,recipient_id,recipient_bank,behavior_type,fraud_label
TXN-6c634ed40a,USER-e843c6eb,2026-05-12 11:24:53+00:00,2026-05-12T13:24:53+02:00,"Rome, Italy",151.13.245.65,MacBook Pro,Wi-Fi,Purchase,4260.98,ACC-40908fe8,42055.06,True,37794.08,Amazon,,,Business Owner,0
TXN-ad756999e5,USER-19fc73a0,2026-05-12 11:28:53+00:00,2026-05-12T04:28:53-07:00,"Los Angeles, USA",172.58.165.141,iPhone-13,Ethernet,Transfer In,1248.63,ACC-fa0d4b6c,16268.9,True,17517.53,,,,Business Owner,0
TXN-ace3cfa4b0,USER-19fc73a0,2026-05-12 13:52:53+00:00,2026-05-12T06:52:53-07:00,"Los Angeles, USA",172.58.42.98,MacBook Pro,Ethernet,Transfer In,329.85,ACC-87c3c406,77146.17,True,77476.02,,,,Business Owner,0
TXN-f577b06de6,USER-19fc73a0,2026-05-12 16:16:53+00:00,2026-05-12T09:16:53-07:00,"Los Angeles, USA",172.58.94.56,iPhone-13,Cellular,Purchase,8499.47,ACC-0dfa8d5d,71085.95,True,62586.48,Amazon,,,Business Owner,0
TXN-163c4dfaf5,USER-7282a108,2026-05-12 16:20:53+00:00,2026-05-12T18:20:53+02:00,"Madrid, Spain",213.97.172.161,Samsung Galaxy,Wi-Fi,Transfer Out,761.88,ACC-96da2e81,5978.77,True,5216.89,,ACC-774683nf,Wells Fargo,Retiree,0
TXN-c582a226b7,USER-7282a108,2026-05-14 10:20:53+00:00,2026-05-14T12:20:53+02:00,"Los Angeles, USA",172.58.253.59,iPhone-12,Cellular,Purchase,209.84,ACC-dd889d23,1701.56,True,1491.72,Costco,,,Retiree,0
TXN-b1b45d5170,USER-7282a108,2026-05-16 04:20:53+00:00,2026-05-16T06:20:53+02:00,"Chicago, USA",98.23.66.126,Samsung Galaxy,Cellular,Transfer Out,129.09,ACC-dd889d23,1491.72,True,1362.63,,ACC-836gfu98,Wells Fargo,Retiree,0
TXN-a1f94179a2,USER-7282a108,2026-05-17 22:20:53+00:00,2026-05-18T00:20:53+02:00,"Los Angeles, USA",172.58.224.245,iPhone-12,Wi-Fi,Purchase,685.7,ACC-b0988b66,6924.31,True,6238.610000000001,Costco,,,Retiree,0
TXN-c0dcc6f65d,USER-7282a108,2026-05-19 16:20:53+00:00,2026-05-19T18:20:53+02:00,"Paris, France",51.75.137.218,Samsung Galaxy,Wi-Fi,Transfer Out,999.9,ACC-b0988b66,6238.610000000001,True,5238.710000000001,,ACC-774683nf,Bank of America,Retiree,0
TXN-8933622de0,USER-1ae272af,2026-05-19 16:22:53+00:00,2026-05-19T18:22:53+02:00,"Madrid, Spain",213.97.170.92,MacBook Pro,Wi-Fi,Investment,30880.77,ACC-74495402,220990.99,True,220990.99,,,,Investor,0
TXN-b7c130a981,USER-1ae272af,2026-05-20 09:10:53+00:00,2026-05-20T11:10:53+02:00,"Los Angeles, USA",172.58.24.50,MacBook Pro,Wi-Fi,Transfer Out,4843.81,ACC-dc88ce7a,489307.04,True,484463.23,,ACC-836gfu98,Wells Fargo,Investor,0
TXN-949b4764fd,USER-1ae272af,2026-05-21 01:58:53+00:00,2026-05-21T03:58:53+02:00,"Seoul, South Korea",121.254.15.29,Dell Laptop,Ethernet,Transfer Out,15338.28,ACC-dc88ce7a,484463.23,True,469124.95,,ACC-774683nf,Goldman Sachs,Investor,0
TXN-530e8a9459,USER-1ae272af,2026-05-21 18:46:53+00:00,2026-05-21T20:46:53+02:00,"Berlin, Germany",88.99.226.205,iPhone-13,Cellular,Purchase,8903.73,ACC-dc88ce7a,469124.95,True,460221.22,Vanguard,,,Investor,0
TXN-37315f03a7,USER-1ae272af,2026-05-22 11:34:53+00:00,2026-05-22T13:34:53+02:00,"Tokyo, Japan",210.153.1.129,MacBook Pro,Wi-Fi,Investment,11037.95,ACC-dc88ce7a,460221.22,True,460221.22,,,,Investor,0
TXN-565b36ded2,USER-612d4f05,2026-05-22 11:42:53+00:00,2026-05-22T13:42:53+02:00,"Rome, Italy",151.13.162.60,Dell Laptop,Ethernet,Investment,3876.01,ACC-bb0f73cf,92611.41,True,92611.41,,,,Investor,0
TXN-d8edf6a4ad,USER-4897fd65,2026-05-22 11:43:53+00:00,2026-05-22T13:43:53+02:00,"Rome, Italy",151.13.11.23,MacBook Pro,Wi-Fi,Transfer Out,5893.33,ACC-ace11745,68950.28,True,63056.95,,ACC-2345hjg,Chase Bank,Business Owner,0
TXN-423b68e6bf,USER-55fc6e8c,2026-05-22 11:48:53+00:00,2026-05-22T04:48:53-07:00,"Los Angeles, USA",172.58.175.73,Samsung Galaxy,Cellular,Purchase,914.33,ACC-5c07432d,3146.4,True,2232.07,Walmart,,,Retiree,0
TXN-579f9e55ec,USER-55fc6e8c,2026-05-24 05:48:53+00:00,2026-05-23T22:48:53-07:00,"Paris, France",51.75.190.171,Samsung Galaxy,Wi-Fi,Transfer Out,890.84,ACC-5c07432d,2232.07,True,1341.23,,ACC-774683nf,Wells Fargo,Retiree,0
TXN-b4233078ea,USER-55fc6e8c,2026-05-25 23:48:53+00:00,2026-05-25T16:48:53-07:00,"New York, USA",73.56.199.171,iPhone-12,Wi-Fi,Purchase,710.79,ACC-d422f782,6230.28,True,5519.49,Costco,,,Retiree,0
TXN-34815e2b77,USER-55fc6e8c,2026-05-27 17:48:53+00:00,2026-05-27T10:48:53-07:00,"Chicago, USA",98.23.21.255,iPhone-12,Wi-Fi,Withdrawal,577.32,ACC-5d31ebd6,7142.7,True,6565.38,,,,Retiree,0
TXN-f18be152eb,USER-55fc6e8c,2026-05-29 11:48:53+00:00,2026-05-29T04:48:53-07:00,"Berlin, Germany",88.99.171.150,iPhone-12,Cellular,Withdrawal,420.33,ACC-d422f782,5519.49,True,5099.16,,,,Retiree,0
TXN-35216d771b,USER-2c8506c7,2026-05-29 11:54:53+00:00,2026-05-29T13:54:53+02:00,"Paris, France",51.75.237.243,iPhone-12,Cellular,Transfer Out,783.58,ACC-77180be0,2039.89,True,1256.31,,ACC-836gfu98,Bank of America,Retiree,0
TXN-8b5931878a,USER-2c8506c7,2026-05-31 05:54:53+00:00,2026-05-31T07:54:53+02:00,"Paris, France",51.75.127.254,iPhone-12,Wi-Fi,Purchase,271.03,ACC-b0583b5e,1018.48,True,747.45,Costco,,,Retiree,0
TXN-e82c6780db,USER-2c8506c7,2026-06-01 23:54:53+00:00,2026-06-02T01:54:53+02:00,"Chicago, USA",98.23.148.85,iPhone-12,Cellular,Purchase,840.19,ACC-f524a04d,7769.98,True,6929.789999999999,Costco,,,Retiree,0
TXN-7eabc1f40b,USER-2c8506c7,2026-06-03 17:54:53+00:00,2026-06-03T19:54:53+02:00,"Chicago, USA",98.23.97.206,Samsung Galaxy,Cellular,Purchase,766.54,ACC-f524a04d,6929.789999999999,True,6163.249999999999,Costco,,,Retiree,0
TXN-1402c1f68c,USER-2c8506c7,2026-06-05 11:54:53+00:00,2026-06-05T13:54:53+02:00,"Rome, Italy",151.13.33.161,iPhone-12,Cellular,Transfer Out,617.41,ACC-77180be0,1256.31,True,638.9,,ACC-774683nf,Bank of America,Retiree,0
TXN-2c27821f43,USER-2c8506c7,2026-06-07 05:54:53+00:00,2026-06-07T07:54:53+02:00,"Los Angeles, USA",172.58.224.213,iPhone-12,Cellular,Withdrawal,545.69,ACC-b0583b5e,747.45,True,201.76,,,,Retiree,0
TXN-debd51bba4,USER-490e409f,2026-06-07 05:57:53+00:00,2026-06-07T07:57:53+02:00,"Paris, France",51.75.24.127,iPhone-12,Cellular,Purchase,749.21,ACC-725fe0bb,2214.12,True,1464.91,Costco,,,Retiree,0
TXN-f7a96c0a36,USER-490e409f,2026-06-08 23:57:53+00:00,2026-06-09T01:57:53+02:00,"Rome, Italy",151.13.163.174,Samsung Galaxy,Wi-Fi,Transfer Out,573.98,ACC-725fe0bb,1464.91,True,890.9299999999998,,ACC-836gfu98,Bank of America,Retiree,0
TXN-90214094ac,USER-490e409f,2026-06-10 17:57:53+00:00,2026-06-10T19:57:53+02:00,"Los Angeles, USA",172.58.106.122,iPhone-12,Cellular,Withdrawal,907.73,ACC-bf84bd17,4305.83,True,3398.1,,,,Retiree,0
TXN-7c3d9940c2,USER-c7e1bbf0,2026-06-10 18:00:53+00:00,2026-06-10T20:00:53+02:00,"Berlin, Germany",88.99.119.141,MacBook Pro,Wi-Fi,Transfer Out,3491.38,ACC-57951265,279441.92,True,275950.54,,ACC-774683nf,Bank of America,Investor,0
TXN-d025f0505d,USER-c7e1bbf0,2026-06-11 10:48:53+00:00,2026-06-11T12:48:53+02:00,"New York, USA",73.56.142.77,iPhone-13,Ethernet,Purchase,7948.08,ACC-b596e117,475339.52,True,467391.44,Vanguard,,,Investor,0
TXN-d260a76a6c,USER-c7e1bbf0,2026-06-12 03:36:53+00:00,2026-06-12T05:36:53+02:00,"Berlin, Germany",88.99.48.40,MacBook Pro,Ethernet,Withdrawal,38772.75,ACC-b519dece,298835.63,True,260062.88,,,,Investor,0
TXN-3d6f8beb26,USER-c7e1bbf0,2026-06-12 20:24:53+00:00,2026-06-12T22:24:53+02:00,"Shanghai, China",203.195.36.123,iPhone-13,Ethernet,Transfer Out,38583.44,ACC-57951265,275950.54,True,237367.1,,ACC-342gdf87,Goldman Sachs,Investor,0
TXN-69f5de10f0,USER-c7e1bbf0,2026-06-13 13:12:53+00:00,2026-06-13T15:12:53+02:00,"Chicago, USA",98.23.236.154,iPhone-13,Wi-Fi,Investment,23223.93,ACC-57951265,237367.1,True,237367.1,,,,Investor,0
TXN-17504eb9eb,USER-3247c815,2026-06-13 13:16:53+00:00,2026-06-13T15:16:53+02:00,"Paris, France",51.75.43.198,Dell Laptop,Wi-Fi,Transfer Out,37173.31,ACC-e98f10b7,484053.55,True,446880.24,,ACC-342gdf87,Bank of America,Investor,0
TXN-8852ff6663,USER-3247c815,2026-06-14 06:04:53+00:00,2026-06-14T08:04:53+02:00,"Paris, France",51.75.181.99,Dell Laptop,Wi-Fi,Purchase,38632.47,ACC-e98f10b7,446880.24,True,408247.77,Fidelity,,,Investor,0
TXN-567cc84e3e,USER-3247c815,2026-06-14 22:52:53+00:00,2026-06-15T00:52:53+02:00,"Rome, Italy",151.13.173.39,Dell Laptop,Ethernet,Investment,25158.86,ACC-e98f10b7,408247.77,True,408247.77,,,,Investor,0
TXN-dd55fa2859,USER-3247c815,2026-06-15 15:40:53+00:00,2026-06-15T17:40:53+02:00,"Seoul, South Korea",121.254.89.105,iPhone-13,Wi-Fi,Purchase,31518.83,ACC-7f80f359,55931.45,True,24412.619999999995,Fidelity,,,Investor,0
TXN-e2e14d5839,USER-3247c815,2026-06-16 08:28:53+00:00,2026-06-16T10:28:53+02:00,"Chicago, USA",98.23.149.106,MacBook Pro,Ethernet,Withdrawal,47118.69,ACC-e98f10b7,408247.77,True,361129.08,,,,Investor,0
TXN-7a565c8205,USER-3247c815,2026-06-17 01:16:53+00:00,2026-06-17T03:16:53+02:00,"Berlin, Germany",88.99.43.60,Dell Laptop,Cellular,Purchase,41893.47,ACC-e98f10b7,361129.08,True,319235.61,Vanguard,,,Investor,0
TXN-b9f880b9ec,USER-0e179f75,2026-06-17 01:20:53+00:00,2026-06-17T03:20:53+02:00,"Rome, Italy",151.13.219.130,Dell Laptop,Ethernet,Purchase,3538.06,ACC-73864f06,50411.58,True,46873.52,Office Depot,,,Business Owner,0
TXN-97772b4e5d,USER-0e179f75,2026-06-17 03:44:53+00:00,2026-06-17T05:44:53+02:00,"Tokyo, Japan",210.153.7.220,iPhone-13,Cellular,Purchase,5966.27,ACC-2e025841,19027.97,True,13061.7,Office Depot,,,Business Owner,0
TXN-0ac0ef0ec5,USER-0e179f75,2026-06-17 06:08:53+00:00,2026-06-17T08:08:53+02:00,"Rome, Italy",151.13.159.67,Dell Laptop,Ethernet,Purchase,1109.09,ACC-73864f06,46873.52,True,45764.43000000001,Walmart,,,Business Owner,0
TXN-9ae708e008,USER-0e179f75,2026-06-17 08:32:53+00:00,2026-06-17T10:32:53+02:00,"Seoul, South Korea",121.254.242.146,Dell Laptop,Ethernet,Transfer In,6054.15,ACC-8ac1b187,26430.62,True,32484.77,,,,Business Owner,0
TXN-a25e8b4b3f,USER-0e179f75,2026-06-17 10:56:53+00:00,2026-06-17T12:56:53+02:00,"Shanghai, China",203.195.82.236,iPhone-13,Wi-Fi,Withdrawal,5515.93,ACC-19137917,72154.89,True,66638.95999999999,,,,Business Owner,0
TXN-38a3927129,USER-7339c9f2,2026-06-17 10:58:53+00:00,2026-06-17T06:58:53-04:00,"New York, USA",73.56.39.46,Samsung Galaxy,Cellular,Withdrawal,638.36,ACC-7565aa72,4613.59,True,3975.23,,,,Retiree,0
TXN-216167cddc,USER-7339c9f2,2026-06-19 04:58:53+00:00,2026-06-19T00:58:53-04:00,"New York, USA",73.56.228.53,iPhone-12,Cellular,Transfer Out,705.92,ACC-f56397ef,3780.44,True,3074.52,,ACC-774683nf,Wells Fargo,Retiree,0
TXN-c144187552,USER-7339c9f2,2026-06-20 22:58:53+00:00,2026-06-20T18:58:53-04:00,"Chicago, USA",98.23.158.25,Samsung Galaxy,Cellular,Withdrawal,134.81,ACC-f56397ef,3074.52,True,2939.71,,,,Retiree,0
TXN-990e81f238,USER-7339c9f2,2026-06-22 16:58:53+00:00,2026-06-22T12:58:53-04:00,"Rome, Italy",151.13.53.45,Samsung Galaxy,Wi-Fi,Purchase,635.55,ACC-f56397ef,2939.71,True,2304.16,Walmart,,,Retiree,0
TXN-6912a05f78,USER-638830bd,2026-06-22 17:00:53+00:00,2026-06-22T12:00:53-05:00,"Chicago, USA",98.23.101.74,MacBook Pro,Ethernet,Purchase,5312.88,ACC-a269fd39,1963.24,False,1963.24,Walmart,,,Business Owner,0
TXN-9666e225bf,USER-6369c740,2026-06-22 17:08:53+00:00,2026-06-22T13:08:53-04:00,"New York, USA",73.56.33.64,iPhone-12,Wi-Fi,Transfer Out,857.61,ACC-030246b0,9128.65,True,8271.039999999999,,ACC-836gfu98,Bank of America,Retiree,0
TXN-ab03c62a9b,USER-6369c740,2026-06-24 11:08:53+00:00,2026-06-24T07:08:53-04:00,"Rome, Italy",151.13.153.63,Samsung Galaxy,Wi-Fi,Withdrawal,171.52,ACC-a14d3c2f,7104.03,True,6932.509999999999,,,,Retiree,0
TXN-0e44c2cf4d,USER-6369c740,2026-06-26 05:08:53+00:00,2026-06-26T01:08:53-04:00,"Madrid, Spain",213.97.202.118,Samsung Galaxy,Wi-Fi,Withdrawal,61.07,ACC-030246b0,8271.039999999999,True,8209.97,,,,Retiree,0
TXN-f753091e3e,USER-6369c740,2026-06-27 23:08:53+00:00,2026-06-27T19:08:53-04:00,"Paris, France",51.75.141.129,Samsung Galaxy,Cellular,Purchase,623.71,ACC-e97574f1,2606.04,True,1982.33,Walmart,,,Retiree,0
TXN-72b1e9574f,USER-6369c740,2026-06-29 17:08:53+00:00,2026-06-29T13:08:53-04:00,"Paris, France",51.75.138.69,iPhone-12,Wi-Fi,Transfer Out,859.79,ACC-030246b0,8209.97,True,7350.179999999999,,ACC-836gfu98,Bank of America,Retiree,0
TXN-9f00405a6a,USER-341caa5b,2026-06-29 17:16:53+00:00,2026-06-29T19:16:53+02:00,"Rome, Italy",151.13.199.44,MacBook Pro,Ethernet,Investment,22016.1,ACC-b8c7d766,265270.95,True,265270.95,,,,Investor,0
TXN-fcb8f73f15,USER-341caa5b,2026-06-30 10:04:53+00:00,2026-06-30T12:04:53+02:00,"Shanghai, China",203.195.78.86,Dell Laptop,Ethernet,Withdrawal,38022.39,ACC-b8c7d766,265270.95,True,227248.56,,,,Investor,0
TXN-5dde78ee83,USER-341caa5b,2026-07-01 02:52:53+00:00,2026-07-01T04:52:53+02:00,"Rome, Italy",151.13.185.234,iPhone-13,Ethernet,Transfer Out,3510.4,ACC-4dc3bbe1,442645.22,True,439134.82,,ACC-836gfu98,Bank of America,Investor,0
TXN-043bf36b2b,USER-341caa5b,2026-07-01 19:40:53+00:00,2026-07-01T21:40:53+02:00,"Seoul, South Korea",121.254.9.78,MacBook Pro,Ethernet,Investment,22047.88,ACC-9204a399,111307.2,True,111307.2,,,,Investor,0
TXN-bfcc21af0e,USER-341caa5b,2026-07-02 12:28:53+00:00,2026-07-02T14:28:53+02:00,"Tokyo, Japan",210.153.56.140,iPhone-13,Ethernet,Purchase,46042.38,ACC-9204a399,111307.2,True,65264.82,Vanguard,,,Investor,0
TXN-7d258177cf,USER-341caa5b,2026-07-03 05:16:53+00:00,2026-07-03T07:16:53+02:00,"Chicago, USA",98.23.207.212,MacBook Pro,Ethernet,Purchase,16483.61,ACC-4dc3bbe1,439134.82,True,422651.21,Vanguard,,,Investor,0
TXN-98910283e2,USER-7a240713,2026-07-03 05:17:53+00:00,2026-07-03T13:17:53+08:00,"Shanghai, China",203.195.107.135,Dell Laptop,Cellular,Withdrawal,2201.74,ACC-2d92d024,245760.55,True,243558.81,,,,Investor,0
TXN-e5f30f68b0,USER-7a240713,2026-07-03 22:05:53+00:00,2026-07-04T06:05:53+08:00,"Madrid, Spain",213.97.102.150,MacBook Pro,Ethernet,Purchase,9071.52,ACC-8e92b747,233375.39,True,224303.87,Vanguard,,,Investor,0
TXN-76b7d313c3,USER-7a240713,2026-07-04 14:53:53+00:00,2026-07-04T22:53:53+08:00,"Berlin, Germany",88.99.150.210,Dell Laptop,Cellular,Purchase,31197.27,ACC-8e92b747,224303.87,True,193106.60000000003,Robinhood,,,Investor,0
TXN-0936cd7eec,USER-d66cc695,2026-07-04 15:01:53+00:00,2026-07-04T17:01:53+02:00,"Paris, France",51.75.243.75,iPhone-13,Ethernet,Deposit,7441.43,ACC-951df7cd,20417.16,True,27858.59,,,,Business Owner,0
TXN-06f7351022,USER-d66cc695,2026-07-04 17:25:53+00:00,2026-07-04T19:25:53+02:00,"Tokyo, Japan",210.153.22.243,Dell Laptop,Wi-Fi,Transfer Out,3595.7,ACC-948d4b90,51239.74,True,47644.04,,ACC-2345hjg,Wells Fargo,Business Owner,0
TXN-aa88b18227,USER-e4d3a0ee,2026-07-04 17:32:53+00:00,2026-07-04T19:32:53+02:00,"Paris, France",51.75.122.50,iPhone-12,Cellular,Withdrawal,164.23,ACC-58d54b6c,4784.67,True,4620.4400000000005,,,,Retiree,0
TXN-48406781cf,USER-e4d3a0ee,2026-07-06 11:32:53+00:00,2026-07-06T13:32:53+02:00,"Paris, France",51.75.128.208,Samsung Galaxy,Wi-Fi,Purchase,722.12,ACC-cf1b50fe,8507.38,True,7785.259999999999,Walmart,,,Retiree,0
TXN-c85fcb4187,USER-e4d3a0ee,2026-07-08 05:32:53+00:00,2026-07-08T07:32:53+02:00,"Chicago, USA",98.23.41.44,Samsung Galaxy,Wi-Fi,Withdrawal,551.82,ACC-de4b01d1,2262.62,True,1710.7999999999995,,,,Retiree,0
TXN-cb45c1c40f,USER-e4d3a0ee,2026-07-09 23:32:53+00:00,2026-07-10T01:32:53+02:00,"New York, USA",73.56.119.247,Samsung Galaxy,Wi-Fi,Purchase,835.38,ACC-de4b01d1,1710.7999999999995,True,875.4199999999997,Walmart,,,Retiree,0
TXN-ecab71c5fe,USER-7237d823,2026-07-09 23:39:53+00:00,2026-07-10T01:39:53+02:00,"Madrid, Spain",213.97.139.35,iPhone-13,Ethernet,Purchase,2601.64,ACC-71da0b64,43759.76,True,41158.12,Office Depot,,,Business Owner,0
TXN-9c8c8c5c12,USER-7237d823,2026-07-10 02:03:53+00:00,2026-07-10T04:03:53+02:00,"Berlin, Germany",88.99.94.174,Dell Laptop,Ethernet,Purchase,3531.48,ACC-71da0b64,41158.12,True,37626.64,Walmart,,,Business Owner,0
TXN-68b8535fe7,USER-7237d823,2026-07-10 04:27:53+00:00,2026-07-10T06:27:53+02:00,"Paris, France",51.75.149.95,Dell Laptop,Cellular,Purchase,9139.0,ACC-ec81ebcc,22218.49,True,13079.490000000002,Office Depot,,,Business Owner,0
TXN-c2292901bf,USER-2aafe9fa,2026-07-10 04:31:53+00:00,2026-07-10T13:31:53+09:00,"Tokyo, Japan",210.153.39.72,iPhone-13,Cellular,Investment,7472.61,ACC-91af9d77,199556.1,True,199556.1,,,,Investor,0
TXN-38dd7812ad,USER-2aafe9fa,2026-07-10 21:19:53+00:00,2026-07-11T06:19:53+09:00,"Los Angeles, USA",172.58.49.191,MacBook Pro,Cellular,Purchase,38110.47,ACC-88a6ecfc,116314.49,True,78204.02,Robinhood,,,Investor,0
TXN-d8e100e01b,USER-2aafe9fa,2026-07-11 14:07:53+00:00,2026-07-11T23:07:53+09:00,"Los Angeles, USA",172.58.71.244,iPhone-13,Cellular,Withdrawal,23682.55,ACC-88a6ecfc,78204.02,True,54521.47,,,,Investor,0
TXN-0e3519997a,USER-2aafe9fa,2026-07-12 06:55:53+00:00,2026-07-12T15:55:53+09:00,"Rome, Italy",151.13.109.209,iPhone-13,Cellular,Transfer Out,24031.98,ACC-91af9d77,199556.1,True,175524.12,,ACC-836gfu98,Bank of America,Investor,0
TXN-3898c25cf1,USER-2aafe9fa,2026-07-12 23:43:53+00:00,2026-07-13T08:43:53+09:00,"Madrid, Spain",213.97.250.213,iPhone-13,Ethernet,Withdrawal,29914.42,ACC-9e469032,69116.22,True,39201.8,,,,Investor,0
TXN-a280c6c02a,USER-c2b798dc,2026-07-12 23:47:53+00:00,2026-07-13T01:47:53+02:00,"Berlin, Germany",88.99.80.219,Dell Laptop,Cellular,Transfer Out,27280.92,ACC-4067f1cd,101246.37,True,73965.45,,ACC-774683nf,Bank of America,Investor,0
TXN-027eddf8cf,USER-c2b798dc,2026-07-13 16:35:53+00:00,2026-07-13T18:35:53+02:00,"Rome, Italy",151.13.87.183,iPhone-13,Ethernet,Investment,2683.74,ACC-4067f1cd,73965.45,True,73965.45,,,,Investor,0
TXN-5e079d8d0b,USER-e806eec7,2026-07-13 16:40:53+00:00,2026-07-13T18:40:53+02:00,"Paris, France",51.75.38.94,Dell Laptop,Wi-Fi,Transfer Out,5630.37,ACC-2808bc6a,21796.5,True,16166.13,,ACC-836gfu98,Bank of America,Business Owner,0
TXN-e51a54504d,USER-e806eec7,2026-07-13 19:04:53+00:00,2026-07-13T21:04:53+02:00,"New York, USA",73.56.212.219,iPhone-13,Ethernet,Withdrawal,8072.46,ACC-2808bc6a,16166.13,True,8093.670000000001,,,,Business Owner,0
TXN-4353d40940,USER-e806eec7,2026-07-13 21:28:53+00:00,2026-07-13T23:28:53+02:00,"Paris, France",51.75.247.57,iPhone-13,Wi-Fi,Withdrawal,2212.83,ACC-3cfbc678,50446.09,True,48233.26,,,,Business Owner,0
TXN-fe755365d8,USER-e806eec7,2026-07-13 23:52:53+00:00,2026-07-14T01:52:53+02:00,"Rome, Italy",151.13.92.1,iPhone-13,Cellular,Transfer In,4542.44,ACC-62f21673,53209.26,True,57751.7,,,,Business Owner,0
TXN-378eed85ef,USER-e806eec7,2026-07-14 02:16:53+00:00,2026-07-14T04:16:53+02:00,"Madrid, Spain",213.97.74.100,Dell Laptop,Wi-Fi,Transfer Out,7233.54,ACC-73dca996,83675.29,True,76441.75,,ACC-774683nf,Bank of America,Business Owner,0
TXN-05444bc19b,USER-208225a3,2026-07-14 02:25:53+00:00,2026-07-14T11:25:53+09:00,"Tokyo, Japan",210.153.148.110,MacBook Pro,Ethernet,Withdrawal,5139.97,ACC-e9558afc,455160.18,True,450020.21,,,,Investor,0
TXN-e65f1d219d,USER-208225a3,2026-07-14 19:13:53+00:00,2026-07-15T04:13:53+09:00,"Rome, Italy",151.13.255.19,Dell Laptop,Ethernet,Purchase,49774.24,ACC-178cf7a9,137292.04,True,87517.80000000002,Vanguard,,,Investor,0
TXN-4d1e8035d4,USER-208225a3,2026-07-15 12:01:53+00:00,2026-07-15T21:01:53+09:00,"Berlin, Germany",88.99.142.113,iPhone-13,Wi-Fi,Transfer Out,38679.07,ACC-178cf7a9,87517.80000000002,True,48838.73000000002,,ACC-836gfu98,Wells Fargo,Investor,0
TXN-421349a415,USER-208225a3,2026-07-16 04:49:53+00:00,2026-07-16T13:49:53+09:00,"Shanghai, China",203.195.10.182,iPhone-13,Cellular,Withdrawal,35209.68,ACC-178cf7a9,48838.73000000002,True,13629.050000000016,,,,Investor,0
TXN-91f7e6d614,USER-208225a3,2026-07-16 21:37:53+00:00,2026-07-17T06:37:53+09:00,"Tokyo, Japan",210.153.209.173,iPhone-13,Wi-Fi,Purchase,5566.02,ACC-178cf7a9,13629.050000000016,True,8063.030000000017,Vanguard,,,Investor,0
TXN-6439b46022,USER-208225a3,2026-07-17 14:25:53+00:00,2026-07-17T23:25:53+09:00,"Los Angeles, USA",172.58.174.253,MacBook Pro,Wi-Fi,Purchase,27986.24,ACC-e9558afc,450020.21,True,422033.97,Robinhood,,,Investor,0
TXN-7a13273dd1,USER-83de5375,2026-07-17 14:28:53+00:00,2026-07-17T16:28:53+02:00,"Berlin, Germany",88.99.78.217,Dell Laptop,Wi-Fi,Deposit,7934.0,ACC-796e4a9f,92104.75,True,100038.75,,,,Business Owner,0
TXN-dc382072dd,USER-83de5375,2026-07-17 16:52:53+00:00,2026-07-17T18:52:53+02:00,"Shanghai, China",203.195.116.252,iPhone-13,Cellular,Transfer Out,2383.14,ACC-9de924e5,38915.16,True,36532.02,,ACC-774683nf,Chase Bank,Business Owner,0
TXN-808d90d83e,USER-83de5375,2026-07-17 19:16:53+00:00,2026-07-17T21:16:53+02:00,"New York, USA",73.56.146.213,iPhone-13,Cellular,Deposit,5379.82,ACC-be8939c9,65450.91,True,70830.73000000001,,,,Business Owner,0
TXN-fc1390630e,USER-ca3cfc8b,2026-07-17 19:19:53+00:00,2026-07-17T14:19:53-05:00,"Chicago, USA",98.23.234.162,Samsung Galaxy,Cellular,Transfer Out,668.35,ACC-eb5e02e5,3065.12,True,2396.77,,ACC-774683nf,Bank of America,Retiree,0
TXN-7bdea4afc9,USER-ca3cfc8b,2026-07-19 13:19:53+00:00,2026-07-19T08:19:53-05:00,"Paris, France",51.75.186.137,Samsung Galaxy,Wi-Fi,Transfer Out,760.24,ACC-1bc32f82,5120.21,True,4359.97,,ACC-836gfu98,Bank of America,Retiree,0
TXN-fe22951250,USER-ca3cfc8b,2026-07-21 07:19:53+00:00,2026-07-21T02:19:53-05:00,"Paris, France",51.75.58.128,iPhone-12,Cellular,Withdrawal,276.28,ACC-b42553e5,5533.04,True,5256.76,,,,Retiree,0
TXN-89eb281b70,USER-ca3cfc8b,2026-07-23 01:19:53+00:00,2026-07-22T20:19:53-05:00,"Los Angeles, USA",172.58.229.176,Samsung Galaxy,Cellular,Transfer Out,641.33,ACC-b42553e5,5256.76,True,4615.43,,ACC-836gfu98,Bank of America,Retiree,0
TXN-a2a404c4a1,USER-119e4ad9,2026-07-23 01:20:53+00:00,2026-07-22T20:20:53-05:00,"Chicago, USA",98.23.3.4,iPhone-13,Ethernet,Investment,4074.93,ACC-a2c77acf,449863.32,True,449863.32,,,,Investor,0
TXN-4998c588dd,USER-119e4ad9,2026-07-23 18:08:53+00:00,2026-07-23T13:08:53-05:00,"Shanghai, China",203.195.78.136,MacBook Pro,Cellular,Transfer Out,39429.54,ACC-a2c77acf,449863.32,True,410433.78,,ACC-342gdf87,Wells Fargo,Investor,0
TXN-45e72c5426,USER-fdf3792f,2026-07-23 18:13:53+00:00,2026-07-23T14:13:53-04:00,"New York, USA",73.56.226.163,iPhone-13,Ethernet,Purchase,2465.62,ACC-06b16864,88854.1,True,86388.48000000001,Amazon,,,Business Owner,0
